id,stats,explain
346,"{'minutes': 70, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 14, 'influence': '10.4', 'creativity': '26.6', 'threat': '6.0', 'ict_index': '4.3', 'starts': 1, 'expected_goals': '0.00', 'expected_assists': '0.44', 'expected_goal_involvements': '0.44', 'expected_goals_conceded': '0.29', 'total_points': 2, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 70}]}]"
347,"{'minutes': 90, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 3, 'influence': '3.8', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.4', 'starts': 1, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.29', 'total_points': 2, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
348,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
349,"{'minutes': 19, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 1, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '1.2', 'creativity': '2.4', 'threat': '9.0', 'ict_index': '1.3', 'starts': 0, 'expected_goals': '0.10', 'expected_assists': '0.01', 'expected_goal_involvements': '0.11', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 19}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1}]}]"
350,"{'minutes': 90, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 14, 'influence': '15.4', 'creativity': '7.8', 'threat': '2.0', 'ict_index': '2.5', 'starts': 1, 'expected_goals': '0.00', 'expected_assists': '0.04', 'expected_goal_involvements': '0.04', 'expected_goals_conceded': '0.29', 'total_points': 2, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
351,"{'minutes': 89, 'goals_scored': 3, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 3, 'bps': 80, 'influence': '97.2', 'creativity': '3.3', 'threat': '83.0', 'ict_index': '18.4', 'starts': 1, 'expected_goals': '1.79', 'expected_assists': '0.04', 'expected_goal_involvements': '1.83', 'expected_goals_conceded': '0.29', 'total_points': 17, 'in_dreamteam': True}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 89}, {'identifier': 'goals_scored', 'points': 12, 'value': 3}, {'identifier': 'bonus', 'points': 3, 'value': 3}]}]"
352,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
353,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
354,"{'minutes': 49, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 18, 'influence': '11.6', 'creativity': '25.8', 'threat': '0.0', 'ict_index': '3.7', 'starts': 1, 'expected_goals': '0.00', 'expected_assists': '0.06', 'expected_goal_involvements': '0.06', 'expected_goals_conceded': '0.29', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 49}]}]"
355,"{'minutes': 90, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 9, 'influence': '7.0', 'creativity': '8.8', 'threat': '24.0', 'ict_index': '4.0', 'starts': 1, 'expected_goals': '0.53', 'expected_assists': '0.06', 'expected_goal_involvements': '0.59', 'expected_goals_conceded': '0.29', 'total_points': 2, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
356,"{'minutes': 1, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 3, 'influence': '0.2', 'creativity': '0.6', 'threat': '0.0', 'ict_index': '0.1', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 1}]}]"
357,"{'minutes': 1, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 3, 'influence': '0.2', 'creativity': '1.0', 'threat': '2.0', 'ict_index': '0.3', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.02', 'expected_goal_involvements': '0.02', 'expected_goals_conceded': '0.00', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 1}]}]"
358,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
359,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
360,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
361,"{'minutes': 90, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 1, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 8, 'influence': '19.2', 'creativity': '8.5', 'threat': '0.0', 'ict_index': '2.8', 'starts': 1, 'expected_goals': '0.00', 'expected_assists': '0.05', 'expected_goal_involvements': '0.05', 'expected_goals_conceded': '0.29', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1}]}]"
362,"{'minutes': 40, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 6, 'influence': '6.0', 'creativity': '5.4', 'threat': '2.0', 'ict_index': '1.3', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.01', 'expected_goal_involvements': '0.01', 'expected_goals_conceded': '0.00', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 40}]}]"
363,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 17, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
364,"{'minutes': 89, 'goals_scored': 1, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 1, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 19, 'influence': '34.8', 'creativity': '18.4', 'threat': '23.0', 'ict_index': '7.6', 'starts': 1, 'expected_goals': '0.33', 'expected_assists': '0.11', 'expected_goal_involvements': '0.44', 'expected_goals_conceded': '1.50', 'total_points': 6, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 89}, {'identifier': 'goals_scored', 'points': 5, 'value': 1}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1}]}]"
365,"{'minutes': 1, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 3, 'influence': '3.0', 'creativity': '10.3', 'threat': '2.0', 'ict_index': '1.5', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.05', 'expected_goal_involvements': '0.05', 'expected_goals_conceded': '0.60', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 1}]}]"
366,"{'minutes': 78, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 15, 'influence': '10.4', 'creativity': '37.7', 'threat': '11.0', 'ict_index': '5.9', 'starts': 1, 'expected_goals': '0.07', 'expected_assists': '0.73', 'expected_goal_involvements': '0.80', 'expected_goals_conceded': '1.50', 'total_points': 2, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 78}]}]"
367,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
368,"{'minutes': 90, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 2, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 13, 'influence': '12.6', 'creativity': '4.7', 'threat': '16.0', 'ict_index': '3.3', 'starts': 1, 'expected_goals': '0.10', 'expected_assists': '0.02', 'expected_goal_involvements': '0.12', 'expected_goals_conceded': '2.09', 'total_points': 2, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}]}]"
369,"{'minutes': 90, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 2, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 19, 'influence': '20.4', 'creativity': '18.8', 'threat': '1.0', 'ict_index': '4.0', 'starts': 1, 'expected_goals': '0.02', 'expected_assists': '0.05', 'expected_goal_involvements': '0.07', 'expected_goals_conceded': '2.09', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2}]}]"
370,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
371,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
372,"{'minutes': 25, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '3.4', 'creativity': '11.4', 'threat': '16.0', 'ict_index': '3.1', 'starts': 0, 'expected_goals': '0.71', 'expected_assists': '0.06', 'expected_goal_involvements': '0.77', 'expected_goals_conceded': '0.76', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 25}]}]"
373,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
374,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
375,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
376,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
377,"{'minutes': 78, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 12, 'influence': '15.4', 'creativity': '12.0', 'threat': '4.0', 'ict_index': '3.1', 'starts': 1, 'expected_goals': '0.04', 'expected_assists': '0.00', 'expected_goal_involvements': '0.04', 'expected_goals_conceded': '1.50', 'total_points': 2, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 78}]}]"
378,"{'minutes': 90, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 2, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 1, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 18, 'influence': '14.4', 'creativity': '1.3', 'threat': '4.0', 'ict_index': '2.0', 'starts': 1, 'expected_goals': '0.00', 'expected_assists': '0.01', 'expected_goal_involvements': '0.01', 'expected_goals_conceded': '2.09', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1}]}]"
379,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
380,"{'minutes': 90, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 2, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 8, 'influence': '10.2', 'creativity': '4.3', 'threat': '0.0', 'ict_index': '1.5', 'starts': 1, 'expected_goals': '0.00', 'expected_assists': '0.19', 'expected_goal_involvements': '0.19', 'expected_goals_conceded': '2.09', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2}]}]"
381,"{'minutes': 11, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 1, 'influence': '2.6', 'creativity': '0.2', 'threat': '5.0', 'ict_index': '0.8', 'starts': 0, 'expected_goals': '0.07', 'expected_assists': '0.00', 'expected_goal_involvements': '0.07', 'expected_goals_conceded': '0.60', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 11}]}]"
382,"{'minutes': 45, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 3, 'influence': '2.8', 'creativity': '0.9', 'threat': '17.0', 'ict_index': '2.1', 'starts': 1, 'expected_goals': '0.09', 'expected_assists': '0.00', 'expected_goal_involvements': '0.09', 'expected_goals_conceded': '0.81', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 45}]}]"
383,"{'minutes': 90, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 2, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 2, 'bonus': 0, 'bps': 14, 'influence': '25.4', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '2.5', 'starts': 1, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '2.09', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2}]}]"
384,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
385,"{'minutes': 64, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 1, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 4, 'influence': '0.0', 'creativity': '7.3', 'threat': '4.0', 'ict_index': '1.1', 'starts': 1, 'expected_goals': '0.00', 'expected_assists': '0.01', 'expected_goal_involvements': '0.01', 'expected_goals_conceded': '1.33', 'total_points': 2, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 64}]}]"
386,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
387,"{'minutes': 0, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 0, 'influence': '0.0', 'creativity': '0.0', 'threat': '0.0', 'ict_index': '0.0', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.00', 'total_points': 0, 'in_dreamteam': False}","[{'fixture': 13, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0}]}]"
388,"{'minutes': 28, 'goals_scored': 0, 'assists': 0, 'clean_sheets': 0, 'goals_conceded': 0, 'own_goals': 0, 'penalties_saved': 0, 'penalties_missed': 0, 'yellow_cards': 0, 'red_cards': 0, 'saves': 0, 'bonus': 0, 'bps': 4, 'influence': '4.2', 'creativity': '0.1', 'threat': '0.0', 'ict_index': '0.4', 'starts': 0, 'expected_goals': '0.00', 'expected_assists': '0.00', 'expected_goal_involvements': '0.00', 'expected_goals_conceded': '0.56', 'total_points': 1, 'in_dreamteam': False}","[{'fixture': 14, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 28}]}]"
