chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
0.0,0.0,245419,-1,1,-1,1,0,4,0.0,0.0,0,Patson,0.0,289,False,Ankle injury - Unknown return date,2024-08-12T14:30:04.636525Z,49,245419.jpg,0.0,Daka,0.2,False,,i,11,13,0,1373,1080,14000,4917,0.0,0.0,Daka,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,545,46,544,46,516,44,552,47,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,318,61,552,48,552,48,366,52,0.0,0.0
,,96994,0,0,0,0,0,3,1.5,1.5,2,Bobby,2.0,290,False,,,55,96994.jpg,2.0,De Cordova-Reid,0.1,False,,a,11,13,4,1521,413,4134,2292,0.4,0.7,De Cordova-Reid,147,0,0,0,2,0,0,0,0,0,0,0,10,8.6,3.5,11.0,2.3,2,0.08,0.04,0.12,2.60,246,115,215,129,132,80,250,121,,,,,,,0.05,0.0,0.02,0.07,1.59,1.22,105,65,155,81,160,84,410,148,1.22,0.0
,,218218,1,-1,1,-1,0,2,3.5,3.5,7,Wout,4.0,291,False,,,41,218218.jpg,4.0,Faes,10.9,False,,a,11,13,8,446323,386577,82499,59231,1.0,2.0,Faes,180,1,0,0,3,0,0,0,1,0,0,0,27,75.8,0.6,44.0,12.1,2,0.33,0.00,0.33,3.01,14,3,290,94,36,4,45,6,,,,,,,0.16,0.0,0.0,0.16,1.5,1.5,553,153,65,18,68,20,41,14,1.0,0.0
,,549640,0,0,0,0,0,3,-0.5,-0.5,0,Michael,0.0,292,False,,,45,549640.jpg,0.0,Golding,0.1,False,,a,11,13,0,631,302,1321,682,0.0,0.0,Golding,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,517,215,517,223,484,200,525,222,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,507,279,524,223,524,223,519,209,0.0,0.0
,,467189,0,0,0,0,0,1,2.0,2.0,2,Mads,2.5,293,False,,,45,467189.jpg,2.5,Hermansen,0.5,False,,a,11,13,5,12543,4239,8269,5419,0.6,1.1,Hermansen,180,0,0,0,3,0,0,0,0,0,9,0,26,78.6,0.0,0.0,7.9,2,0.00,0.00,0.00,3.01,10,2,481,56,443,55,83,2,,,,,,,0.0,4.5,0.0,0.0,1.5,1.5,457,30,111,14,112,14,249,34,1.0,0.0
,,207270,0,0,0,0,0,1,-0.5,-0.5,0,Daniel,0.0,294,False,,,40,207270.jpg,0.0,Iversen,0.7,False,,a,11,13,0,6899,4222,6033,3778,0.0,0.0,Iversen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,354,35,342,16,283,14,362,35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,585,52,358,34,358,34,211,30,0.0,0.0
,,220627,0,0,0,0,0,2,1.0,1.0,1,James,1.5,295,False,,,45,220627.jpg,1.5,Justin,0.3,False,,a,11,13,3,5534,1194,5760,3685,0.3,0.7,Justin,180,0,0,0,3,0,0,0,0,0,0,0,25,41.8,9.6,5.0,5.6,2,0.06,0.01,0.07,3.01,60,11,177,48,179,46,127,32,,,,,,,0.03,0.0,0.0,0.03,1.5,1.5,405,88,175,56,181,57,315,116,1.0,0.0
,,481510,0,0,0,0,0,2,0.5,0.5,0,Victor,1.0,296,False,,,45,481510.jpg,1.0,Kristiansen,0.1,False,,a,11,13,2,2155,435,3000,2014,0.2,0.4,Kristiansen,174,0,0,0,3,0,0,0,1,0,0,0,15,36.2,10.0,0.0,4.6,2,0.00,0.03,0.03,3.01,93,28,176,47,448,185,160,49,,,,,,,0.0,0.0,0.02,0.02,1.56,1.55,463,121,223,71,238,82,422,157,1.03,0.0
,,461584,0,0,0,0,0,3,-0.5,-0.5,0,Wanya,0.0,297,False,,,45,461584.jpg,0.0,Marçal-Madivádua,0.0,False,,a,11,13,0,704,365,1203,650,0.0,0.0,Marcal,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,478,183,476,191,438,167,486,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,452,242,485,191,485,191,524,212,0.0,0.0
,,154048,-1,1,-1,1,0,3,0.5,0.5,1,Stephy,1.0,298,False,,,54,154048.jpg,1.0,Mavididi,0.3,False,,a,11,13,2,2915,1037,19659,11198,0.2,0.4,Mavididi,30,0,0,0,0,0,0,0,0,0,0,0,7,8.6,14.5,0.0,2.3,0,0.00,0.03,0.03,0.29,245,114,140,93,588,263,249,120,1.0,,1.0,,3.0,,0.0,0.0,0.09,0.09,0.87,0.0,160,99,253,131,293,153,295,96,0.0,0.0
,,461587,-1,1,-1,1,0,3,0.5,0.5,1,Kasey,1.0,299,False,,,49,461587.jpg,1.0,McAteer,0.0,False,,a,11,13,2,443,221,1298,627,0.2,0.4,McAteer,9,0,0,0,0,0,0,0,0,0,0,0,4,5.2,0.4,4.0,0.9,0,0.02,0.00,0.02,0.19,264,126,299,168,203,113,291,143,,,,,,,0.2,0.0,0.0,0.2,1.9,0.0,326,214,236,121,262,133,540,226,0.0,0.0
,,203341,0,0,0,0,0,3,1.5,1.5,2,Wilfred,2.0,300,False,,,50,203341.jpg,2.0,Ndidi,0.2,False,,a,11,13,4,2969,1138,4367,2472,0.4,0.8,Ndidi,180,0,0,0,3,0,0,0,0,0,0,0,32,44.4,13.5,40.0,9.8,2,0.16,0.02,0.18,3.01,53,26,150,100,44,25,68,46,,,,,,,0.08,0.0,0.01,0.09,1.5,1.5,212,136,144,71,149,74,390,138,1.0,0.0
,,473341,0,0,0,0,0,2,-0.5,-0.5,0,Caleb,0.0,301,False,,,40,473341.jpg,0.0,Okoli,0.2,False,,a,11,13,0,1490,670,3794,1981,0.0,0.0,Okoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,380,132,368,131,310,104,388,132,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,615,189,384,127,384,127,360,131,0.0,0.0
,,111931,-1,1,-1,1,0,2,-0.5,-0.5,0,Ricardo,0.0,302,False,,,44,111931.jpg,0.0,Barbosa Pereira,0.2,False,,a,11,13,0,775,321,5906,3000,0.0,0.0,Ricardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,406,153,394,152,339,128,414,153,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,530,134,411,149,411,149,370,137,0.0,0.0
0.0,0.0,194190,0,0,0,0,0,2,0.0,0.0,0,Harry,0.0,303,False,Season long loan to Sheffield United,2024-08-07T08:21:01.638839Z,40,194190.jpg,0.0,Souttar,0.0,False,,u,11,13,0,0,0,746,233,0.0,0.0,Souttar,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,350,116,338,115,279,87,358,116,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,581,169,354,111,354,111,586,197,0.0,0.0
0.0,0.0,436680,0,0,0,0,0,1,0.0,0.0,0,Jakub,0.0,304,False,Ankle injury - Expected back 25 Jan,2024-07-25T11:00:04.015354Z,40,436680.jpg,0.0,Stolarczyk,0.0,False,,i,11,13,0,713,448,683,373,0.0,0.0,Stolarczyk,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,369,42,357,23,299,21,377,42,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,603,59,373,41,373,41,525,64,0.0,0.0
,,244619,0,0,0,0,0,2,-0.5,-0.5,0,Luke,0.0,305,False,,,40,244619.jpg,0.0,Thomas,0.5,False,,a,11,13,0,3555,1925,9672,5156,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,363,124,351,123,293,96,371,124,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,596,179,367,119,367,119,247,89,0.0,0.0
100.0,100.0,101668,0,0,1,-1,0,4,4.5,4.5,2,Jamie,5.0,306,False,,2024-08-12T14:30:04.652324Z,56,101668.jpg,5.0,Vardy,7.0,False,,a,11,13,10,514147,194034,114491,84883,0.9,1.8,Vardy,148,1,0,0,3,0,0,0,0,0,0,2,36,40.4,1.7,54.0,9.6,2,0.80,0.00,0.80,2.72,66,10,255,28,27,11,71,12,,,,,1.0,,0.49,0.0,0.0,0.49,1.65,1.82,101,30,48,7,52,7,58,10,1.22,0.0
,,93100,0,0,0,0,0,2,0.5,0.5,0,Jannik,1.0,307,False,,,40,93100.jpg,1.0,Vestergaard,3.0,False,,a,11,13,2,139555,51283,41182,27447,0.2,0.5,Vestergaard,180,0,0,0,3,0,0,0,1,0,0,0,7,37.8,0.6,7.0,4.5,2,0.01,0.00,0.01,3.01,84,24,289,93,154,33,163,52,,,,,,,0.0,0.0,0.0,0.0,1.5,1.5,562,156,215,64,221,66,108,39,1.0,0.0
,,95463,0,0,0,0,0,1,-0.5,-0.5,0,Danny,0.0,308,False,,,40,95463.jpg,0.0,Ward,2.6,False,,a,11,13,0,26918,16021,21219,13237,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,337,28,325,9,266,7,345,28,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,564,45,342,27,342,27,118,17,0.0,0.0
,,157668,0,0,0,0,0,3,1.5,1.5,2,Harry,2.0,309,False,,,45,157668.jpg,2.0,Winks,14.2,False,,a,11,13,4,267431,171418,188404,134424,0.4,0.9,Winks,180,0,0,0,3,0,0,0,0,0,0,0,31,27.0,35.6,0.0,6.3,2,0.00,0.12,0.12,3.01,140,57,54,45,389,151,113,71,2.0,,,,,,0.0,0.0,0.06,0.06,1.5,1.5,378,225,132,64,134,65,24,9,1.0,0.0
,,209042,0,0,0,0,0,3,0.0,0.0,1,Oliver,0.5,501,False,,,50,209042.jpg,1.0,Skipp,0.0,False,,a,11,13,1,621,233,1326,606,0.1,0.2,Skipp,19,0,0,0,0,0,0,0,0,0,0,0,4,1.8,0.6,0.0,0.2,0,0.00,0.00,0.00,0.04,304,152,291,165,544,237,323,165,,,,,,,0.0,0.0,0.0,0.0,0.19,0.0,219,140,308,157,272,140,531,218,0.0,0.0
,,531442,0,0,0,0,0,3,4.5,4.5,2,Abdul,5.0,570,False,,,55,531442.jpg,5.0,Fatawu,0.7,False,,a,11,13,10,44274,10555,19937,14425,0.9,1.8,A.Fatawu,180,0,1,0,3,0,0,0,0,0,0,3,48,58.4,37.3,22.0,11.8,2,0.06,0.60,0.66,3.01,26,14,50,42,90,55,46,32,,,,,,,0.03,0.0,0.3,0.33,1.5,1.5,144,88,46,23,50,25,215,72,1.0,0.0
,,532534,0,0,0,0,0,3,-0.5,-0.5,0,Will,0.0,606,False,,,45,532534.jpg,0.0,Alves,0.1,False,,a,11,13,0,2868,1485,1971,1208,0.0,0.0,Alves,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,512,210,512,218,479,195,520,217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,501,274,519,218,519,218,461,169,0.0,0.0
,,501770,0,0,0,0,0,2,-0.5,-0.5,0,Ben,0.0,616,False,,,40,501770.jpg,0.0,Nelson,0.0,False,,a,11,13,0,2062,1369,622,533,0.0,0.0,Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,386,136,374,135,317,109,394,136,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,622,194,391,132,391,132,520,182,0.0,0.0
,,513527,0,0,0,0,0,3,1.1,1.1,0,Bilal,0.0,635,False,,,50,513527.jpg,0.0,El Khannouss,0.0,False,,a,11,13,0,109,109,4,4,0.0,0.0,El Khannouss,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,583,258,587,264,573,255,590,264,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,276,179,586,263,586,263,635,288,0.0,0.0
,,116535,0,0,0,0,0,1,7.0,7.0,6,Alisson,6.5,310,False,,,55,116535.jpg,6.5,Ramses Becker,10.8,False,,a,12,14,13,97932,53464,116229,70051,1.2,2.4,A.Becker,180,0,0,2,0,0,0,0,0,0,4,1,53,34.8,0.0,0.0,3.4,2,0.00,0.00,0.00,0.81,99,16,608,65,598,65,213,16,,,,,,,0.0,2.0,0.0,0.0,0.4,0.0,107,1,20,2,21,2,42,8,1.0,1.0
,,169187,0,0,0,0,0,2,7.5,7.5,6,Trent,7.0,311,True,,,70,169187.jpg,7.0,Alexander-Arnold,30.2,False,,a,12,14,14,285330,141606,261869,194799,1.0,2.0,Alexander-Arnold,147,0,0,2,0,0,0,0,0,0,0,2,60,29.4,89.7,15.0,13.4,2,0.16,1.53,1.69,0.77,126,48,6,1,119,22,33,5,1.0,,1.0,,,,0.1,0.0,0.94,1.04,0.47,0.0,25,1,15,3,16,3,9,4,1.22,1.22
,,535928,0,0,0,0,0,3,0.5,0.5,0,Stefan,0.0,312,False,,,45,535928.jpg,0.0,Bajčetić Maquieira,0.2,False,,a,12,14,0,2584,1398,4997,2590,0.0,0.0,Bajcetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,514,212,514,220,481,197,522,219,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,503,276,521,220,521,220,383,132,0.0,0.0
,,492777,-1,1,-1,1,0,2,1.5,1.5,1,Conor,1.0,313,False,,,49,492777.jpg,1.0,Bradley,0.5,False,,a,12,14,2,4683,1850,18381,8396,0.2,0.4,Bradley,31,0,0,0,0,0,0,0,0,0,0,0,7,10.0,3.6,42.0,5.5,0,0.24,0.03,0.27,0.04,228,88,213,62,39,5,132,34,,,,,,,0.7,0.0,0.09,0.79,0.12,0.0,331,42,237,74,263,87,252,92,0.0,0.0
0.0,0.0,491970,0,0,0,0,0,3,0.0,0.0,0,Bobby,0.0,315,False,Transferred to RB Salzburg,2024-08-22T11:22:35.466323Z,45,491970.jpg,0.0,Clark,0.0,False,,u,12,14,0,444,0,2841,1354,0.0,0.0,Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,494,194,494,202,459,178,502,201,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,476,254,501,202,501,202,548,232,0.0,0.0
,,447203,-1,1,-2,2,0,4,1.0,1.0,1,Darwin,0.5,316,False,,,73,447203.jpg,1.0,Núñez Ribeiro,3.4,False,,a,12,14,1,42683,16230,265191,109181,0.1,0.1,Darwin,18,0,0,0,0,0,0,0,0,0,0,0,2,1.4,3.8,2.0,0.7,0,0.00,0.00,0.00,0.00,312,30,211,22,249,33,299,32,,,,,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,23,10,333,37,317,35,97,18,0.0,0.0
,,194634,0,0,1,-1,0,3,7.5,7.5,6,Diogo,7.0,317,False,,,76,194634.jpg,7.0,Teixeira da Silva,19.9,False,,a,12,14,14,549982,229232,219516,169173,0.9,1.8,Diogo J.,149,1,1,2,0,0,0,0,0,0,0,0,43,54.4,29.8,67.0,15.2,2,1.54,0.10,1.64,0.77,34,17,71,57,13,10,26,18,,,,,,,0.93,0.0,0.06,0.99,0.47,0.0,13,9,16,10,17,11,16,7,1.21,1.21
,,496208,0,0,0,0,0,3,0.5,0.5,0,Ben,0.0,318,False,,,45,496208.jpg,0.0,Doak,0.1,False,,a,12,14,0,1067,611,1614,815,0.0,0.0,Doak,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,497,197,497,205,462,181,505,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,479,257,504,205,504,205,504,199,0.0,0.0
,,444884,-1,1,-2,2,0,3,1.0,1.0,1,Harvey,0.5,319,False,,,53,444884.jpg,1.0,Elliott,0.8,False,,a,12,14,1,7921,3515,48826,20696,0.1,0.2,Elliott,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,2.0,2.0,0.4,0,0.00,0.02,0.02,0.00,592,263,249,144,244,139,315,158,6.0,,,,,,0.0,0.0,0.26,0.26,0.0,0.0,180,114,316,161,288,149,207,69,0.0,0.0
,,158983,0,0,-1,1,0,3,1.0,1.0,1,Endo,0.5,320,False,,,49,158983.jpg,1.0,Wataru,0.2,False,,a,12,14,1,6380,4883,8989,4123,0.1,0.2,Endo,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,537,230,535,236,506,215,544,236,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,303,199,292,144,250,123,349,118,0.0,0.0
,,243298,-1,1,-2,2,0,4,1.0,1.0,1,Cody,0.5,321,False,,,73,243298.jpg,0.5,Gakpo,2.6,False,,a,12,14,1,30020,12201,178125,71558,0.1,0.1,Gakpo,29,0,0,0,0,0,0,0,1,0,0,0,2,2.2,2.9,10.0,1.5,0,0.03,0.01,0.04,0.04,299,28,229,24,138,29,275,30,,,,,,,0.09,0.0,0.03,0.12,0.12,0.0,22,9,332,36,334,37,119,21,0.0,0.0
,,171287,-1,1,-1,1,0,2,0.5,0.5,0,Joe,0.0,322,False,,,49,171287.jpg,0.0,Gomez,0.5,False,,a,12,14,0,4211,2391,18790,6951,0.0,0.0,Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,539,197,538,197,508,191,546,197,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,307,35,546,195,546,195,254,93,0.0,0.0
,,441266,0,0,0,0,0,3,3.0,3.0,2,Ryan,2.5,323,False,,,50,441266.jpg,2.5,Gravenberch,0.3,False,,a,12,14,5,17981,7226,8549,5562,0.5,1.0,Gravenberch,180,0,0,2,0,0,0,0,1,0,0,0,22,17.4,17.6,0.0,3.5,2,0.00,0.44,0.44,0.81,193,80,108,75,557,246,207,102,,,,,,,0.0,0.0,0.22,0.22,0.4,0.0,248,161,116,49,117,50,308,102,1.0,1.0
25.0,,206915,-1,1,-1,1,0,3,0.1,0.5,0,Curtis,0.0,324,False,Muscle injury - 25% chance of playing,2024-08-27T11:00:05.666567Z,54,206915.jpg,0.0,Jones,0.1,False,,d,12,14,0,778,377,4481,2131,0.0,0.0,Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,602,268,603,272,592,266,606,272,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,166,103,602,271,602,271,460,168,0.0,0.0
,,200720,0,0,0,0,0,1,0.5,0.5,0,Caoimhin,0.0,325,False,,,45,200720.jpg,0.0,Kelleher,0.3,False,,a,12,14,0,1159,582,6409,2565,0.0,0.0,Kelleher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,444,61,441,51,394,50,452,61,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,390,25,451,61,451,61,320,48,0.0,0.0
,,204716,0,0,0,0,0,2,4.5,4.5,7,Ibrahima,4.0,326,False,,,50,204716.jpg,4.0,Konaté,2.5,False,,a,12,14,8,100655,81242,62130,36298,0.8,1.6,Konaté,135,0,0,1,0,0,0,0,0,0,0,1,43,40.2,3.2,21.0,6.5,1,0.19,0.02,0.21,0.51,67,15,220,65,92,15,109,22,,,,,,,0.13,0.0,0.01,0.14,0.34,0.0,215,23,73,24,76,26,127,47,0.67,0.67
,,244731,0,0,0,0,1,3,9.0,9.0,14,Luis,8.5,327,False,,,75,244731.jpg,8.5,Díaz,9.3,False,,a,12,14,17,223952,189182,176616,82892,1.1,2.3,Luis Díaz,161,1,1,2,0,0,0,0,0,0,0,3,64,78.2,85.8,75.0,23.9,2,1.33,0.55,1.88,0.81,11,6,9,8,10,7,4,3,,,,,,,0.74,0.0,0.31,1.05,0.45,0.0,20,13,9,6,10,7,48,17,1.12,1.12
,,118748,1,-1,1,-1,1,3,12.5,12.5,10,Mohamed,12.0,328,True,,,126,118748.jpg,12.0,Salah,37.6,False,,a,12,14,24,519088,256786,210639,146449,1.0,1.9,M.Salah,172,2,1,2,0,0,0,0,0,0,0,5,72,96.8,30.6,122.0,24.9,2,1.20,0.40,1.60,0.81,6,3,66,55,1,1,3,2,,,4.0,,2.0,,0.63,0.0,0.21,0.84,0.42,0.0,2,1,1,1,2,2,5,2,1.05,1.05
,,243016,0,0,0,0,0,3,3.5,3.5,3,Alexis,3.0,329,False,,,65,243016.jpg,3.0,Mac Allister,2.3,False,,a,12,14,6,25443,9131,70288,36755,0.5,0.9,Mac Allister,180,0,0,2,0,0,0,0,0,0,0,0,20,14.8,35.4,15.0,6.5,2,0.10,0.17,0.27,0.81,209,90,57,48,117,71,110,69,5.0,,,,,,0.05,0.0,0.08,0.13,0.4,0.0,49,30,109,44,110,45,132,43,1.0,1.0
,,491501,0,0,0,0,0,3,0.5,0.5,0,James,0.0,330,False,,,45,491501.jpg,0.0,McConnell,0.0,False,,a,12,14,0,594,353,991,474,0.0,0.0,McConnell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,491,191,491,199,456,175,499,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,473,251,498,199,498,199,547,231,0.0,0.0
,,440148,0,0,0,0,0,3,0.5,0.5,0,Tyler,0.0,331,False,,,45,440148.jpg,0.0,Morton,0.1,False,,a,12,14,0,792,440,1225,626,0.0,0.0,Morton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,468,176,466,184,426,160,476,183,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,437,235,475,184,475,184,516,207,0.0,0.0
,,197464,0,0,0,0,0,2,0.5,0.5,0,Nathaniel,0.0,332,False,,,40,197464.jpg,0.0,Phillips,0.2,False,,a,12,14,0,3769,2615,4062,1996,0.0,0.0,N.Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,352,118,340,117,281,89,360,118,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,583,171,356,113,356,113,353,127,0.0,0.0
100.0,75.0,441428,-1,1,-2,2,0,2,1.0,0.8,0,Jarell,0.5,333,False,,2024-08-23T09:30:06.099816Z,43,441428.jpg,1.0,Quansah,3.4,False,,a,12,14,1,20601,6679,269669,89794,0.1,0.2,Quansah,45,0,0,0,0,0,0,0,0,0,0,0,7,15.8,0.5,0.0,1.6,1,0.00,0.00,0.00,0.31,198,80,296,96,332,123,271,92,,,,,,,0.0,0.0,0.0,0.0,0.62,0.0,552,152,274,86,226,71,99,35,2.0,0.0
0.0,0.0,219937,0,0,0,0,0,2,0.0,0.0,0,Rhys,0.0,334,False,Loaned to Morecambe,2024-08-22T11:18:16.485954Z,40,219937.jpg,0.0,Williams,0.1,False,,u,12,14,0,828,0,6756,3375,0.0,0.0,R.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,359,122,347,121,288,93,367,122,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,590,175,362,116,362,116,418,155,0.0,0.0
,,122798,0,0,0,0,0,2,6.5,6.5,6,Andrew,6.0,335,False,,,60,122798.jpg,6.0,Robertson,5.2,False,,a,12,14,12,125031,79683,83712,55840,1.0,2.0,Robertson,168,0,0,2,0,0,0,0,0,0,0,0,53,34.0,64.2,56.0,15.4,2,0.30,0.32,0.62,0.77,103,35,21,3,25,3,24,3,2.0,,,,,,0.16,0.0,0.17,0.33,0.41,0.0,77,4,29,7,33,9,74,26,1.07,1.07
,,424876,0,0,0,0,0,3,5.0,5.0,2,Dominik,4.5,336,False,,,65,424876.jpg,4.5,Szoboszlai,2.4,False,,a,12,14,9,80995,19273,67926,47224,0.7,1.4,Szoboszlai,180,0,1,2,0,0,0,0,1,0,0,1,37,26.0,72.6,28.0,12.7,2,0.21,0.65,0.86,0.81,145,60,14,12,73,47,40,28,4.0,,2.0,,,,0.1,0.0,0.32,0.42,0.4,0.0,54,35,63,32,66,33,128,42,1.0,1.0
,,214285,0,0,-1,1,0,2,1.0,1.0,0,Konstantinos,0.5,337,False,,,49,214285.jpg,1.0,Tsimikas,0.3,False,,a,12,14,1,2597,1291,18479,6909,0.1,0.2,Tsimikas,11,0,0,0,0,0,0,0,0,0,0,0,3,1.4,1.2,0.0,0.3,0,0.00,0.01,0.01,0.04,310,104,268,86,512,193,318,104,3.0,,,,,,0.0,0.0,0.08,0.08,0.33,0.0,313,37,295,98,255,85,311,115,0.0,0.0
,,97032,0,0,0,0,0,2,7.0,7.0,7,Virgil,6.5,339,False,,,60,97032.jpg,6.5,van Dijk,13.2,False,,a,12,14,13,133077,72073,118924,72410,1.1,2.2,Virgil,180,0,0,2,0,0,0,0,0,0,0,1,55,28.8,2.6,21.0,5.2,2,0.02,0.02,0.04,0.81,131,50,236,73,94,16,143,40,,,3.0,,,,0.01,0.0,0.01,0.02,0.4,0.0,76,3,23,5,24,5,27,9,1.0,1.0
,,223541,0,0,0,0,0,3,3.0,3.0,0,Federico,0.0,636,False,,,70,223541.jpg,0.0,Chiesa,0.0,False,,a,12,14,0,2084,2084,99,99,0.0,0.0,Chiesa,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,635,290,635,290,634,289,635,290,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,27,14,632,290,632,290,572,250,0.0,0.0
,,211975,0,0,0,0,0,2,5.0,5.5,2,Manuel,4.0,340,False,,,55,211975.jpg,4.0,Akanji,5.8,False,,a,13,43,8,164811,64757,75315,52633,0.7,1.5,Akanji,180,0,0,1,1,0,0,0,0,0,0,0,41,39.6,30.4,2.0,7.2,2,0.00,0.17,0.17,1.30,71,17,67,8,247,75,95,12,,,,,,,0.0,0.0,0.08,0.08,0.65,0.5,121,11,77,27,80,29,68,24,1.0,0.5
