season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,id,first_name,second_name,unique_id
2019/20,207189,50,47,40,943,1,1,4,11,0,0,0,0,0,0,3,147,152.4,66.0,82.0,30.3,0,0.0,0.0,0.0,0.0,622,Sander,Berge,207189_2019/20
2020/21,207189,50,49,31,1119,1,1,0,23,0,0,0,4,0,0,1,152,178.0,181.7,138.0,49.8,0,0.0,0.0,0.0,0.0,622,Sander,Berge,207189_2020/21
2023/24,207189,50,46,74,3002,1,2,2,70,0,0,0,8,1,0,3,430,533.6,446.3,161.0,114.3,34,2.04,1.66,3.7,66.96,622,Sander,Berge,207189_2023/24
2021/22,496661,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,608,Tyler,Dibling,496661_2021/22
2022/23,516895,45,45,1,10,0,0,0,0,0,0,0,0,0,0,0,2,5.8,0.8,6.0,1.3,0,0.0,0.07,0.07,0.25,378,Kobbie,Mainoo,516895_2022/23
2023/24,516895,45,44,77,1927,3,1,7,31,0,0,0,3,0,0,8,327,413.4,256.7,134.0,80.6,24,0.87,1.35,2.22,42.97,378,Kobbie,Mainoo,516895_2023/24
2020/21,221399,55,56,160,2846,8,10,11,45,0,0,0,2,0,0,15,542,759.2,821.7,666.0,225.2,0,0.0,0.0,0.0,0.0,224,Jack,Harrison,221399_2020/21
2021/22,221399,60,55,117,2638,8,1,3,68,0,0,0,3,0,0,12,408,614.6,591.8,687.0,188.5,0,0.0,0.0,0.0,0.0,224,Jack,Harrison,221399_2021/22
2022/23,221399,60,57,134,2707,5,8,6,55,1,0,0,2,0,0,15,403,600.2,834.8,487.0,192.0,34,5.44,5.06,10.5,49.47,224,Jack,Harrison,221399_2022/23
2023/24,221399,55,55,92,2212,3,3,11,26,0,0,0,1,0,0,5,292,397.4,405.7,339.0,114.3,25,3.68,3.02,6.7,34.15,224,Jack,Harrison,221399_2023/24
2017/18,433154,45,45,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2017/18
2018/19,433154,45,44,75,1590,3,4,5,25,0,0,0,2,0,0,6,305,405.2,442.8,279.0,112.5,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2018/19
2019/20,433154,60,60,123,3339,2,7,16,48,0,0,0,5,0,0,6,529,644.2,931.4,430.0,200.6,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2019/20
2020/21,433154,60,57,113,3068,2,5,11,50,0,0,0,1,0,0,8,493,591.8,790.3,277.0,166.3,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2020/21
2021/22,433154,60,55,84,3104,0,1,9,49,0,0,0,1,0,0,1,440,565.2,754.3,505.0,182.9,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2021/22
2022/23,433154,55,52,126,2490,7,5,5,46,0,0,0,5,0,0,14,505,718.8,771.4,464.0,195.8,28,3.51,5.45,8.96,51.3,230,Dwight,McNeil,433154_2022/23
2023/24,433154,55,54,124,2891,3,8,12,39,0,0,0,2,0,0,8,515,615.4,1110.8,400.0,212.7,33,3.26,7.9,11.16,45.06,230,Dwight,McNeil,433154_2023/24
2022/23,201658,50,47,94,1740,5,4,5,37,0,0,0,1,0,0,12,315,459.8,348.4,436.0,124.2,19,3.13,1.37,4.5,31.77,83,Marcus,Tavernier,201658_2022/23
2023/24,201658,55,50,89,2118,3,4,8,38,0,0,0,3,0,0,5,324,468.4,649.4,460.0,157.8,25,3.88,4.24,8.12,32.42,83,Marcus,Tavernier,201658_2023/24
2023/24,628204,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,97,Yunus Emre,Konak,628204_2023/24
2023/24,244850,50,50,35,636,3,1,2,13,0,0,0,3,0,0,0,114,177.8,118.4,150.0,44.5,8,1.35,0.33,1.68,14.55,54,Morgan,Rogers,244850_2023/24
2017/18,151086,50,48,58,1715,1,1,4,31,0,0,0,2,0,0,5,337,363.6,170.6,145.0,67.8,0,0.0,0.0,0.0,0.0,557,Mario,Lemina,151086_2017/18
2018/19,151086,50,47,50,1612,1,2,4,37,0,0,0,5,0,0,2,270,313.0,214.7,188.0,71.6,0,0.0,0.0,0.0,0.0,557,Mario,Lemina,151086_2018/19
2019/20,151086,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,557,Mario,Lemina,151086_2019/20
2020/21,151086,45,45,55,1696,1,1,3,27,0,0,0,5,0,0,3,267,294.0,169.5,134.0,59.9,0,0.0,0.0,0.0,0.0,557,Mario,Lemina,151086_2020/21
2022/23,151086,45,45,35,1297,0,1,5,28,0,0,0,2,1,0,0,196,216.4,66.3,36.0,31.8,17,0.25,0.46,0.71,27.88,557,Mario,Lemina,151086_2022/23
2023/24,151086,50,49,95,2969,4,1,4,55,0,0,0,10,1,0,13,490,621.6,333.6,470.0,142.7,34,4.6,1.26,5.86,60.17,557,Mario,Lemina,151086_2023/24
2021/22,209243,95,89,91,1894,3,4,6,28,0,0,0,0,0,0,9,362,363.2,596.7,549.0,150.9,0,0.0,0.0,0.0,0.0,386,Jadon,Sancho,209243_2021/22
2022/23,209243,75,71,105,1683,6,3,13,18,0,0,0,0,0,0,8,375,433.8,571.6,426.0,143.2,21,4.02,4.13,8.15,24.95,386,Jadon,Sancho,209243_2022/23
2023/24,209243,70,67,3,76,0,0,0,1,0,0,0,0,0,0,0,11,9.8,14.8,12.0,3.6,0,0.0,0.07,0.07,1.86,386,Jadon,Sancho,209243_2023/24
2017/18,201666,45,45,3,8,0,0,0,0,0,0,0,0,0,0,0,8,0.2,1.0,6.0,0.6,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2017/18
2018/19,201666,55,55,43,1001,1,3,1,16,0,0,0,0,0,0,1,139,172.8,242.0,534.0,94.8,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2018/19
2019/20,201666,60,58,133,2075,6,10,9,24,0,0,0,0,0,0,9,394,525.0,517.4,893.0,193.7,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2019/20
2020/21,201666,70,66,126,1944,9,5,7,25,0,0,0,0,0,0,13,348,556.4,359.0,810.0,172.7,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2020/21
2021/22,201666,70,65,137,2095,6,12,8,30,0,0,0,2,0,0,10,377,546.2,425.3,1000.0,196.8,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2021/22
2022/23,201666,70,66,138,2709,13,2,6,51,0,0,0,3,0,0,0,379,612.8,322.9,942.0,187.7,32,9.07,2.33,11.4,50.76,392,Harvey,Barnes,201666_2022/23
2023/24,201666,65,62,64,788,5,3,2,10,0,0,0,2,0,0,3,205,279.2,181.5,334.0,79.5,7,3.78,1.9,5.68,10.48,392,Harvey,Barnes,201666_2023/24
2012/13,61366,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2012/13
2013/14,61366,70,63,7,132,0,1,1,0,0,0,0,1,0,0,0,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2013/14
2015/16,61366,100,103,131,2002,7,10,8,26,0,0,0,2,0,0,13,551,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2015/16
2016/17,61366,105,105,199,2877,6,21,11,34,0,0,1,4,0,0,33,825,872.4,1702.0,790.0,336.6,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2016/17
2017/18,61366,100,103,209,3073,8,18,19,22,0,0,0,2,0,0,25,872,1146.6,1744.2,797.0,368.9,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2017/18
2018/19,61366,100,96,59,968,2,3,6,3,0,0,0,2,0,0,8,268,301.4,562.3,317.0,117.9,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2018/19
2019/20,61366,95,106,251,2790,13,23,18,22,0,0,0,3,0,0,35,988,1322.2,1990.8,1005.0,432.1,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2019/20
2020/21,61366,115,118,141,1995,6,12,12,17,0,0,1,1,0,0,19,566,760.8,1170.1,914.0,284.7,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2020/21
2021/22,61366,120,121,196,2196,15,8,13,22,0,0,0,2,0,0,33,732,1005.8,1222.0,880.0,311.0,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2021/22
2022/23,61366,120,121,183,2413,7,18,10,23,0,0,0,1,0,0,26,742,897.8,1476.7,598.0,297.6,28,5.34,13.69,19.03,19.88,345,Kevin,De Bruyne,61366_2022/23
2023/24,61366,105,106,98,1219,4,10,7,8,0,0,0,2,0,0,11,415,527.6,901.1,406.0,183.6,15,2.4,6.9,9.3,10.92,345,Kevin,De Bruyne,61366_2023/24
2020/21,215379,45,45,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,0,0.0,0.0,0.0,0.0,423,Elliot,Anderson,215379_2020/21
2021/22,215379,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,423,Elliot,Anderson,215379_2021/22
2022/23,215379,45,43,30,395,0,1,1,7,0,0,0,0,0,0,2,93,98.8,129.9,186.0,41.5,3,1.14,1.45,2.59,6.03,423,Elliot,Anderson,215379_2022/23
2023/24,215379,45,42,42,1018,0,2,5,14,0,0,0,3,0,0,3,144,187.4,223.7,201.0,61.1,10,1.63,1.25,2.88,12.49,423,Elliot,Anderson,215379_2023/24
2022/23,466117,45,45,7,87,0,0,0,2,0,0,0,1,0,0,0,20,7.4,13.2,14.0,3.0,0,0.15,0.02,0.17,1.83,190,Naouirou,Ahamada,466117_2022/23
2023/24,466117,45,43,16,332,0,0,0,14,0,0,0,2,1,0,0,52,41.2,25.2,61.0,12.9,0,0.4,0.12,0.52,8.93,190,Naouirou,Ahamada,466117_2023/24
2022/23,428399,75,71,44,936,4,0,2,16,0,0,0,1,1,0,7,126,203.6,136.1,303.0,63.1,11,4.62,0.99,5.6,14.18,621,João,Félix Sequeira,428399_2022/23
2020/21,486672,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,157,Moisés,Caicedo Corozo,486672_2020/21
2021/22,486672,45,45,27,660,1,1,4,6,0,0,0,2,0,0,1,124,145.4,64.6,131.0,34.1,0,0.0,0.0,0.0,0.0,157,Moisés,Caicedo Corozo,486672_2021/22
2022/23,486672,50,50,79,3138,1,1,10,47,0,0,0,10,0,0,0,503,589.8,680.4,210.0,148.2,34,1.67,2.51,4.18,45.9,157,Moisés,Caicedo Corozo,486672_2022/23
2023/24,486672,50,45,84,2865,1,3,7,50,0,0,0,11,0,0,6,466,613.6,403.2,68.0,108.2,33,0.42,2.01,2.43,46.79,157,Moisés,Caicedo Corozo,486672_2023/24
2016/17,59859,55,49,41,704,3,1,3,8,0,0,0,0,0,0,2,196,186.8,209.6,199.0,59.6,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2016/17
2017/18,59859,55,54,82,1504,4,2,6,15,0,0,0,3,0,0,9,376,381.4,406.4,408.0,119.3,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2017/18
2018/19,59859,55,54,113,2129,6,3,13,15,0,0,0,3,0,0,10,528,548.8,819.7,447.0,181.6,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2018/19
2019/20,59859,55,51,65,2012,2,1,7,28,0,0,1,7,0,0,4,382,408.4,592.3,374.0,137.5,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2019/20
2020/21,59859,55,55,157,2025,13,4,12,16,0,0,1,1,0,0,22,620,754.6,688.4,712.0,215.7,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2020/21
2021/22,59859,75,71,124,1851,8,5,14,10,0,0,0,1,0,0,10,488,549.2,613.8,798.0,196.3,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2021/22
2022/23,59859,75,74,132,2351,8,6,10,20,0,0,1,0,0,0,9,518,596.2,636.9,597.0,182.7,27,7.83,4.37,12.2,20.31,625,Ilkay,Gündogan,59859_2022/23
2018/19,222531,45,43,37,645,0,1,4,12,0,0,0,1,0,0,0,113,73.2,181.1,72.0,32.5,0,0.0,0.0,0.0,0.0,433,Morgan,Gibbs-White,222531_2018/19
2019/20,222531,50,47,11,125,0,1,0,2,0,0,0,0,0,0,0,39,6.6,44.1,12.0,6.3,0,0.0,0.0,0.0,0.0,433,Morgan,Gibbs-White,222531_2019/20
2020/21,222531,50,49,22,407,1,0,0,6,0,0,0,1,0,0,3,87,85.0,112.8,114.0,31.3,0,0.0,0.0,0.0,0.0,433,Morgan,Gibbs-White,222531_2020/21
2021/22,222531,45,45,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.7,24.0,2.1,0,0.0,0.0,0.0,0.0,433,Morgan,Gibbs-White,222531_2021/22
2022/23,222531,55,55,145,3151,5,12,8,61,0,0,0,6,0,0,11,479,611.4,980.2,628.0,221.8,36,6.77,6.06,12.83,57.88,433,Morgan,Gibbs-White,222531_2022/23
2023/24,222531,60,57,142,3156,5,12,5,59,0,0,0,9,0,0,13,563,703.2,1155.2,495.0,235.6,35,6.65,6.79,13.44,49.08,433,Morgan,Gibbs-White,222531_2023/24
2019/20,184341,60,60,137,2865,7,6,9,44,0,0,0,3,0,0,11,510,641.2,814.0,974.0,242.8,0,0.0,0.0,0.0,0.0,382,Mason,Mount,184341_2019/20
2020/21,184341,70,73,147,2887,6,7,14,32,0,0,0,2,0,0,16,599,770.4,1336.9,954.0,306.3,0,0.0,0.0,0.0,0.0,382,Mason,Mount,184341_2020/21
2021/22,184341,75,77,169,2358,11,11,11,25,0,0,0,4,0,0,16,597,823.8,944.9,995.0,276.3,0,0.0,0.0,0.0,0.0,382,Mason,Mount,184341_2021/22
2022/23,184341,80,72,82,1644,3,4,8,21,0,0,0,4,0,0,8,277,331.4,463.1,376.0,117.2,20,1.97,2.81,4.78,23.53,382,Mason,Mount,184341_2022/23
2023/24,184341,70,68,23,509,1,0,1,13,0,0,0,2,0,0,0,93,105.8,107.6,64.0,27.9,5,0.37,0.37,0.74,9.95,382,Mason,Mount,184341_2023/24
2023/24,593001,50,50,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.0,0.0,0.0,0.0,547,Enso,González,593001_2023/24
2019/20,444145,45,42,39,656,3,1,2,9,0,0,0,1,0,0,5,129,162.8,36.6,226.0,42.5,0,0.0,0.0,0.0,0.0,9,Gabriel,Martinelli Silva,444145_2019/20
2020/21,444145,50,49,36,582,2,1,4,3,0,0,0,0,0,0,0,107,142.6,133.8,300.0,57.5,0,0.0,0.0,0.0,0.0,9,Gabriel,Martinelli Silva,444145_2020/21
2021/22,444145,55,53,110,1855,6,7,7,25,0,0,0,1,1,0,6,345,475.8,483.3,786.0,174.7,0,0.0,0.0,0.0,0.0,9,Gabriel,Martinelli Silva,444145_2021/22
2022/23,444145,60,65,198,2789,15,9,14,33,0,0,0,3,0,0,18,648,844.2,838.1,1300.0,298.1,34,9.15,6.98,16.13,36.16,9,Gabriel,Martinelli Silva,444145_2022/23
2023/24,444145,80,75,118,2010,6,5,10,23,0,0,0,1,0,0,6,404,500.4,717.1,795.0,200.8,24,6.36,5.18,11.53,14.88,9,Gabriel,Martinelli Silva,444145_2023/24
2022/23,448089,45,45,21,649,1,0,2,18,0,0,0,5,0,0,2,84,139.8,74.3,46.0,25.8,7,0.3,0.11,0.41,14.35,553,João Victor,Gomes da Silva,448089_2022/23
2023/24,448089,50,49,75,2646,2,2,4,51,0,0,0,11,0,0,3,359,493.2,372.3,196.0,106.1,32,1.82,1.76,3.58,53.05,553,João Victor,Gomes da Silva,448089_2023/24
2023/24,204814,50,50,62,1105,6,1,0,37,0,0,0,3,0,0,5,173,312.2,124.0,422.0,85.3,14,5.52,1.07,6.58,23.91,584,Ben,Brereton Díaz,204814_2023/24
2022/23,437730,50,50,18,250,1,0,0,6,0,0,0,0,0,0,1,56,50.0,26.5,32.0,10.7,2,0.36,0.02,0.38,7.7,78,Antoine,Semenyo,437730_2022/23
2023/24,437730,45,45,107,2099,8,4,8,33,0,0,0,6,0,0,14,363,506.8,411.2,748.0,166.8,25,4.69,2.19,6.87,34.41,78,Antoine,Semenyo,437730_2023/24
2019/20,232185,65,59,107,2023,5,7,6,35,0,0,0,1,0,0,7,300,392.0,391.9,637.0,142.2,0,0.0,0.0,0.0,0.0,585,Ismaïla,Sarr,232185_2019/20
2021/22,232185,60,57,81,1862,5,2,2,40,0,0,1,2,0,0,9,217,342.4,298.1,540.0,118.0,0,0.0,0.0,0.0,0.0,585,Ismaïla,Sarr,232185_2021/22
2023/24,536694,50,48,16,224,0,2,0,7,0,0,0,1,0,0,0,47,36.4,77.7,53.0,16.5,1,0.33,0.46,0.79,3.49,208,Matheus,França de Oliveira,536694_2023/24
2023/24,494041,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,87,Ethan,Brierley,494041_2023/24
2016/17,90105,50,46,100,1764,3,9,7,32,0,0,0,3,0,0,8,345,338.4,536.5,332.0,120.7,0,0.0,0.0,0.0,0.0,397,Ryan,Fraser,90105_2016/17
2017/18,90105,55,51,97,2003,5,3,2,38,0,0,0,0,0,0,13,390,492.8,646.6,413.0,155.0,0,0.0,0.0,0.0,0.0,397,Ryan,Fraser,90105_2017/18
2018/19,90105,55,64,181,3165,7,14,9,64,0,0,0,2,0,0,23,751,930.6,1382.4,696.0,301.2,0,0.0,0.0,0.0,0.0,397,Ryan,Fraser,90105_2018/19
2019/20,90105,75,68,73,2061,1,5,4,34,0,0,0,2,0,0,2,305,355.6,627.1,440.0,141.9,0,0.0,0.0,0.0,0.0,397,Ryan,Fraser,90105_2019/20
2020/21,90105,60,56,39,922,0,4,4,18,0,0,0,0,1,0,0,154,142.8,395.0,165.0,70.1,0,0.0,0.0,0.0,0.0,397,Ryan,Fraser,90105_2020/21
2021/22,90105,55,51,78,1459,2,5,5,23,0,0,0,3,0,0,8,263,250.2,428.1,324.0,99.2,0,0.0,0.0,0.0,0.0,397,Ryan,Fraser,90105_2021/22
2022/23,90105,55,52,11,308,0,0,1,3,0,0,0,1,0,0,0,39,26.8,74.0,70.0,17.2,3,0.31,0.25,0.56,3.34,397,Ryan,Fraser,90105_2022/23
2023/24,90105,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,397,Ryan,Fraser,90105_2023/24
2023/24,245830,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,426,Josh,Bowler,245830_2023/24
2018/19,91651,60,57,64,1725,0,2,9,19,0,0,0,3,0,0,2,343,315.4,468.8,311.0,109.9,0,0.0,0.0,0.0,0.0,354,Mateo,Kovačić,91651_2018/19
2019/20,91651,55,53,68,2065,1,3,4,37,0,0,0,8,0,0,6,461,497.0,458.5,186.0,114.0,0,0.0,0.0,0.0,0.0,354,Mateo,Kovačić,91651_2019/20
2020/21,91651,55,53,54,1809,0,1,9,26,0,0,0,4,0,0,0,332,332.4,384.8,153.0,87.0,0,0.0,0.0,0.0,0.0,354,Mateo,Kovačić,91651_2020/21
2021/22,91651,50,49,76,1552,2,5,8,11,0,0,0,4,0,0,7,348,409.6,407.4,198.0,101.5,0,0.0,0.0,0.0,0.0,354,Mateo,Kovačić,91651_2021/22
2022/23,91651,50,49,53,1699,1,2,4,25,0,0,0,8,0,0,2,289,295.8,365.8,114.0,77.9,17,1.79,2.04,3.83,24.0,354,Mateo,Kovačić,91651_2022/23
2023/24,91651,50,46,59,1539,1,0,9,14,0,0,0,4,0,0,2,316,265.0,365.9,129.0,76.0,16,1.24,1.66,2.9,13.55,354,Mateo,Kovačić,91651_2023/24
2020/21,449434,45,45,11,155,1,0,0,2,0,0,0,0,0,0,2,32,51.6,19.7,29.0,10.0,0,0.0,0.0,0.0,0.0,432,Anthony,Elanga,449434_2020/21
2021/22,449434,50,48,59,1208,2,3,4,17,0,0,0,0,0,0,2,193,206.2,172.1,303.0,68.2,0,0.0,0.0,0.0,0.0,432,Anthony,Elanga,449434_2021/22
2022/23,449434,50,46,23,417,0,1,2,2,0,0,0,0,0,0,0,53,52.4,78.8,162.0,28.7,5,0.65,0.98,1.63,4.79,432,Anthony,Elanga,449434_2022/23
2023/24,449434,50,49,119,2424,5,9,2,47,0,0,0,1,0,0,5,386,536.4,441.6,618.0,159.2,25,6.2,4.04,10.24,39.39,432,Anthony,Elanga,449434_2023/24
2022/23,61256,50,49,87,2122,4,3,10,22,0,0,0,7,2,0,10,389,644.0,418.8,299.0,136.3,24,3.49,3.82,7.31,29.3,368,Carlos Henrique,Casimiro,61256_2022/23
2023/24,61256,55,53,58,1981,1,3,5,34,0,0,0,7,0,0,0,323,628.4,247.9,323.0,119.9,24,3.64,1.2,4.84,40.58,368,Carlos Henrique,Casimiro,61256_2023/24
2023/24,213198,75,72,29,437,3,0,0,12,0,0,0,0,0,0,4,96,134.6,74.5,222.0,42.7,2,2.47,0.37,2.84,8.74,181,Christopher,Nkunku,213198_2023/24
2022/23,463067,55,50,15,263,0,1,0,9,0,0,0,0,0,0,0,45,54.4,49.2,53.0,15.5,1,0.41,0.23,0.64,5.68,618,Georginio,Rutter,463067_2022/23
2022/23,448047,50,50,42,1547,0,2,3,25,0,0,0,3,0,0,1,265,315.8,334.3,74.0,72.6,18,0.78,2.64,3.42,24.91,168,Enzo,Fernández,448047_2022/23
2023/24,448047,50,48,77,2208,3,3,5,47,0,0,1,7,0,0,4,369,527.2,567.7,369.0,146.3,26,5.72,3.78,9.5,40.13,168,Enzo,Fernández,448047_2023/24
2022/23,491598,45,45,1,5,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.3,5.0,0.5,0,0.06,0.0,0.06,0.95,140,Cameron,Peupion,491598_2022/23
2023/24,491598,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,140,Cameron,Peupion,491598_2023/24
2023/24,229164,50,48,84,1987,4,4,2,47,0,0,0,1,0,0,7,387,412.6,378.3,486.0,127.7,20,4.47,3.5,7.97,46.3,632,Chiedozie,Ogbene,229164_2023/24
2022/23,450535,45,42,3,31,0,0,0,1,0,0,0,0,0,0,0,9,3.4,0.9,4.0,0.9,0,0.0,0.01,0.01,0.18,197,Malcolm,Ebiowei,450535_2022/23
2023/24,450535,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,197,Malcolm,Ebiowei,450535_2023/24
2017/18,165809,80,72,112,1514,6,5,9,10,0,0,0,0,0,0,8,440,475.6,508.7,464.0,144.4,0,0.0,0.0,0.0,0.0,342,Bernardo,Veiga de Carvalho e Silva,165809_2017/18
2018/19,165809,75,78,154,2849,7,8,15,22,0,0,0,3,0,0,17,649,796.4,1026.3,1069.0,289.6,0,0.0,0.0,0.0,0.0,342,Bernardo,Veiga de Carvalho e Silva,165809_2018/19
2019/20,165809,80,76,116,2021,6,7,9,24,0,0,0,5,0,0,7,526,626.2,773.2,927.0,232.5,0,0.0,0.0,0.0,0.0,342,Bernardo,Veiga de Carvalho e Silva,165809_2019/20
2020/21,165809,75,74,94,2063,2,7,11,18,0,0,0,5,0,0,9,413,399.6,476.2,463.0,134.1,0,0.0,0.0,0.0,0.0,342,Bernardo,Veiga de Carvalho e Silva,165809_2020/21
2021/22,165809,70,70,155,2856,8,8,16,23,0,0,0,6,0,0,15,663,739.4,876.1,958.0,257.9,0,0.0,0.0,0.0,0.0,342,Bernardo,Veiga de Carvalho e Silva,165809_2021/22
2022/23,165809,70,67,106,2196,4,6,7,24,0,0,0,5,0,0,9,427,492.0,515.0,424.0,143.1,24,2.09,3.83,5.92,23.24,342,Bernardo,Veiga de Carvalho e Silva,165809_2022/23
2023/24,165809,65,62,141,2576,6,9,10,26,0,0,0,8,0,0,20,604,747.4,959.5,570.0,228.0,29,3.54,8.05,11.59,26.4,342,Bernardo,Veiga de Carvalho e Silva,165809_2023/24
2022/23,465351,50,48,80,2467,1,1,11,38,0,0,0,2,1,0,5,338,371.4,406.6,314.0,109.3,30,2.41,1.38,3.79,41.19,356,Matheus Luiz,Nunes,465351_2022/23
2023/24,465351,50,47,32,831,0,2,2,13,0,0,0,0,1,0,1,118,146.0,221.3,150.0,51.8,9,0.89,1.71,2.6,10.39,356,Matheus Luiz,Nunes,465351_2023/24
2016/17,195851,45,45,3,97,0,0,1,0,0,0,0,1,0,0,0,16,22.2,19.1,17.0,5.8,0,0.0,0.0,0.0,0.0,381,Scott,McTominay,195851_2016/17
2017/18,195851,45,42,21,629,0,0,4,3,0,0,0,2,0,0,0,96,78.2,53.6,11.0,14.2,0,0.0,0.0,0.0,0.0,381,Scott,McTominay,195851_2017/18
2018/19,195851,45,42,38,862,2,0,1,18,0,0,0,1,0,0,4,152,175.4,33.1,180.0,38.8,0,0.0,0.0,0.0,0.0,381,Scott,McTominay,195851_2018/19
2019/20,195851,50,48,74,1765,3,2,3,20,0,0,0,2,0,0,6,310,415.6,238.4,310.0,96.4,0,0.0,0.0,0.0,0.0,381,Scott,McTominay,195851_2019/20
2020/21,195851,50,49,91,2124,4,2,9,25,0,0,0,3,0,0,4,413,523.2,270.5,314.0,110.9,0,0.0,0.0,0.0,0.0,381,Scott,McTominay,195851_2020/21
2021/22,195851,55,54,68,2386,1,2,8,37,0,0,0,9,0,0,2,346,478.4,325.1,297.0,110.1,0,0.0,0.0,0.0,0.0,381,Scott,McTominay,195851_2021/22
2022/23,195851,50,49,36,1149,1,0,4,20,0,0,0,8,0,0,2,146,247.0,123.2,156.0,52.2,10,1.96,0.99,2.95,22.38,381,Scott,McTominay,195851_2022/23
2023/24,195851,50,45,98,1891,7,1,7,30,0,0,0,2,0,0,5,307,539.4,179.5,492.0,121.3,18,6.0,0.41,6.4,39.95,381,Scott,McTominay,195851_2023/24
2021/22,184754,55,54,81,1811,5,1,7,22,0,0,0,2,0,0,11,288,322.2,268.3,481.0,106.7,0,0.0,0.0,0.0,0.0,550,Hwang,Hee-chan,184754_2021/22
2022/23,184754,60,57,60,1117,3,2,3,18,0,0,0,1,0,0,3,156,195.2,150.2,242.0,58.8,12,2.97,0.62,3.59,16.92,550,Hwang,Hee-chan,184754_2022/23
2023/24,184754,55,54,125,2116,12,3,3,37,0,0,0,6,0,0,10,334,534.2,259.9,614.0,140.7,25,7.53,2.84,10.37,38.86,550,Hwang,Hee-chan,184754_2023/24
2019/20,220394,45,45,1,15,0,0,0,0,0,0,0,0,0,0,0,3,3.8,2.0,7.0,1.3,0,0.0,0.0,0.0,0.0,544,Tommy,Doyle,220394_2019/20
