season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,id,first_name,second_name,unique_id,position,points_per_game,value_for_money,scaled_cost,scaled_points
2018/19,176297,7.0,7.3,128,2331,10,7,6,35,0,0,0,3,1,0,14,425,650.0,542.3,1064.0,224.6,0,0.0,0.0,0.0,0.0,385,Marcus,Rashford,176297_2018/19,MID,0.05491205491205491,17.534246575342465,0.351063829787234,0.42244224422442245
2019/20,176297,8.5,8.9,177,2645,17,8,9,29,0,0,2,3,0,0,31,665,887.0,563.7,1265.0,271.7,0,0.0,0.0,0.0,0.0,385,Marcus,Rashford,176297_2019/20,MID,0.06691871455576559,19.8876404494382,0.521276595744681,0.5841584158415841
2020/21,176297,9.5,9.6,174,2917,11,11,12,39,0,0,0,4,0,0,9,535,793.2,682.1,1127.0,260.3,0,0.0,0.0,0.0,0.0,385,Marcus,Rashford,176297_2020/21,MID,0.05965032567706548,18.125,0.5957446808510638,0.5742574257425742
2021/22,176297,9.5,9.4,63,1224,4,2,2,28,0,0,0,2,0,0,0,171,233.8,155.4,406.0,79.4,0,0.0,0.0,0.0,0.0,385,Marcus,Rashford,176297_2021/22,MID,0.051470588235294115,6.702127659574468,0.574468085106383,0.2079207920792079
2022/23,176297,6.5,7.2,205,2880,17,7,13,39,0,0,0,2,0,0,21,530,892.2,462.5,1466.0,282.2,32,15.27,2.86,18.13,43.46,385,Marcus,Rashford,176297_2022/23,MID,0.07118055555555555,28.47222222222222,0.3404255319148936,0.6765676567656765
2023/24,176297,9.0,8.4,108,2264,7,3,7,37,0,0,0,2,0,0,0,330,453.2,358.6,672.0,148.3,26,7.13,2.8,9.93,48.29,385,Marcus,Rashford,176297_2023/24,MID,0.04770318021201413,12.857142857142856,0.4680851063829788,0.3564356435643564
2017/18,209046,4.5,4.5,2,27,0,0,0,1,0,0,0,0,0,0,0,11,8.8,1.7,27.0,3.8,0,0.0,0.0,0.0,0.0,434,Callum,Hudson-Odoi,209046_2017/18,MID,0.07407407407407407,0.4444444444444444,0.05319148936170215,0.006600660066006601
2018/19,209046,4.5,4.2,18,388,0,1,2,5,0,0,0,0,0,0,1,83,89.2,143.2,133.0,36.2,0,0.0,0.0,0.0,0.0,434,Callum,Hudson-Odoi,209046_2018/19,MID,0.04639175257731959,4.285714285714286,0.021276595744680882,0.0594059405940594
2019/20,209046,6.0,5.1,53,849,1,5,2,14,0,0,0,1,0,0,3,197,235.2,341.4,325.0,89.9,0,0.0,0.0,0.0,0.0,434,Callum,Hudson-Odoi,209046_2019/20,MID,0.0624263839811543,10.392156862745098,0.11702127659574463,0.17491749174917492
2020/21,209046,6.0,5.7,59,1050,2,3,6,5,0,0,0,0,0,0,2,239,291.8,471.5,336.0,109.9,0,0.0,0.0,0.0,0.0,434,Callum,Hudson-Odoi,209046_2020/21,MID,0.05619047619047619,10.350877192982455,0.18085106382978727,0.19471947194719472
2021/22,209046,5.5,5.3,49,958,1,4,6,8,0,0,0,1,0,0,1,163,175.4,326.9,326.0,82.7,0,0.0,0.0,0.0,0.0,434,Callum,Hudson-Odoi,209046_2021/22,MID,0.0511482254697286,9.245283018867925,0.1382978723404255,0.16171617161716173
2022/23,209046,5.5,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,434,Callum,Hudson-Odoi,209046_2022/23,MID,,0.0,0.1382978723404255,0.0
2023/24,209046,5.0,4.7,109,1846,8,2,2,41,0,0,0,0,0,0,14,371,489.0,514.2,444.0,145.0,20,2.65,2.02,4.67,28.38,434,Callum,Hudson-Odoi,209046_2023/24,MID,0.0590465872156013,23.19148936170213,0.07446808510638298,0.35973597359735976
2017/18,200089,4.5,4.5,3,81,0,0,0,2,0,0,0,0,0,0,0,8,8.2,5.8,4.0,1.8,0,0.0,0.0,0.0,0.0,420,Joe,Willock,200089_2017/18,MID,0.037037037037037035,0.6666666666666666,0.05319148936170215,0.009900990099009901
2018/19,200089,4.5,4.5,4,63,0,0,1,1,0,0,0,0,0,0,0,4,1.0,2.5,23.0,2.7,0,0.0,0.0,0.0,0.0,420,Joe,Willock,200089_2018/19,MID,0.06349206349206349,0.8888888888888888,0.05319148936170215,0.013201320132013201
2019/20,200089,5.0,4.7,41,838,1,1,1,16,0,0,0,2,0,0,0,150,176.8,165.9,212.0,55.2,0,0.0,0.0,0.0,0.0,420,Joe,Willock,200089_2019/20,MID,0.04892601431980907,8.72340425531915,0.07446808510638298,0.1353135313531353
2020/21,200089,5.0,4.9,79,1210,8,0,4,18,0,0,1,1,0,0,5,254,436.6,137.2,401.0,97.3,0,0.0,0.0,0.0,0.0,420,Joe,Willock,200089_2020/21,MID,0.0652892561983471,16.122448979591837,0.09574468085106386,0.2607260726072607
2021/22,200089,6.0,5.3,79,2037,2,3,6,37,0,0,0,0,0,0,3,248,320.4,243.2,449.0,101.3,0,0.0,0.0,0.0,0.0,420,Joe,Willock,200089_2021/22,MID,0.038782523318605794,14.90566037735849,0.1382978723404255,0.2607260726072607
2022/23,200089,5.0,4.7,123,2556,3,7,12,26,0,0,0,1,0,0,11,415,520.8,547.0,680.0,174.9,31,7.3,4.29,11.59,29.62,420,Joe,Willock,200089_2022/23,MID,0.04812206572769953,26.170212765957444,0.07446808510638298,0.40594059405940597
2023/24,200089,5.5,5.3,18,415,1,0,1,9,0,0,0,0,0,0,0,60,89.8,92.5,106.0,28.8,5,0.88,0.57,1.45,8.03,420,Joe,Willock,200089_2023/24,MID,0.043373493975903614,3.3962264150943398,0.1382978723404255,0.0594059405940594
2023/24,248875,6.5,6.4,98,1585,3,10,1,19,0,0,0,3,0,0,13,391,524.2,640.2,875.0,203.9,18,2.57,5.85,8.42,16.21,346,Jérémy,Doku,248875_2023/24,MID,0.061829652996845424,15.3125,0.2553191489361703,0.32343234323432346
2022/23,438464,5.0,5.0,74,2770,0,3,7,41,0,0,0,8,1,0,3,411,475.0,353.7,167.0,99.8,34,1.45,1.22,2.67,40.18,193,Cheick,Doucouré,438464_2022/23,MID,0.026714801444043323,14.8,0.10638297872340424,0.24422442244224424
2023/24,438464,5.0,4.8,21,920,0,0,3,12,0,0,0,2,0,0,0,141,165.8,138.5,36.0,34.2,11,0.28,0.76,1.04,13.76,193,Cheick,Doucouré,438464_2023/24,MID,0.02282608695652174,4.375,0.08510638297872336,0.06930693069306931
2022/23,532605,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,150,Andrey,Nascimento dos Santos,532605_2022/23,MID,,0.0,0.05319148936170215,0.0
2023/24,532605,4.5,4.2,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,3.0,0.2,0,0.06,0.0,0.06,0.02,150,Andrey,Nascimento dos Santos,532605_2023/24,MID,0.14285714285714285,0.23809523809523808,0.021276595744680882,0.0033003300330033004
2019/20,207189,5.0,4.7,40,943,1,1,4,11,0,0,0,0,0,0,3,147,152.4,66.0,82.0,30.3,0,0.0,0.0,0.0,0.0,622,Sander,Berge,207189_2019/20,MID,0.042417815482502653,8.51063829787234,0.07446808510638298,0.132013201320132
2020/21,207189,5.0,4.9,31,1119,1,1,0,23,0,0,0,4,0,0,1,152,178.0,181.7,138.0,49.8,0,0.0,0.0,0.0,0.0,622,Sander,Berge,207189_2020/21,MID,0.02770330652368186,6.326530612244897,0.09574468085106386,0.10231023102310231
2023/24,207189,5.0,4.6,74,3002,1,2,2,70,0,0,0,8,1,0,3,430,533.6,446.3,161.0,114.3,34,2.04,1.66,3.7,66.96,622,Sander,Berge,207189_2023/24,MID,0.02465023317788141,16.086956521739133,0.06382978723404253,0.24422442244224424
2021/22,496661,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,608,Tyler,Dibling,496661_2021/22,MID,,0.0,0.05319148936170215,0.0
2022/23,516895,4.5,4.5,1,10,0,0,0,0,0,0,0,0,0,0,0,2,5.8,0.8,6.0,1.3,0,0.0,0.07,0.07,0.25,378,Kobbie,Mainoo,516895_2022/23,MID,0.1,0.2222222222222222,0.05319148936170215,0.0033003300330033004
2023/24,516895,4.5,4.4,77,1927,3,1,7,31,0,0,0,3,0,0,8,327,413.4,256.7,134.0,80.6,24,0.87,1.35,2.22,42.97,378,Kobbie,Mainoo,516895_2023/24,MID,0.03995848469122989,17.5,0.042553191489361764,0.25412541254125415
2020/21,221399,5.5,5.6,160,2846,8,10,11,45,0,0,0,2,0,0,15,542,759.2,821.7,666.0,225.2,0,0.0,0.0,0.0,0.0,224,Jack,Harrison,221399_2020/21,MID,0.05621925509486999,28.571428571428573,0.17021276595744678,0.528052805280528
2021/22,221399,6.0,5.5,117,2638,8,1,3,68,0,0,0,3,0,0,12,408,614.6,591.8,687.0,188.5,0,0.0,0.0,0.0,0.0,224,Jack,Harrison,221399_2021/22,MID,0.04435178165276725,21.272727272727273,0.1595744680851064,0.38613861386138615
2022/23,221399,6.0,5.7,134,2707,5,8,6,55,1,0,0,2,0,0,15,403,600.2,834.8,487.0,192.0,34,5.44,5.06,10.5,49.47,224,Jack,Harrison,221399_2022/23,MID,0.04950129294421869,23.50877192982456,0.18085106382978727,0.44224422442244227
2023/24,221399,5.5,5.5,92,2212,3,3,11,26,0,0,0,1,0,0,5,292,397.4,405.7,339.0,114.3,25,3.68,3.02,6.7,34.15,224,Jack,Harrison,221399_2023/24,MID,0.04159132007233273,16.727272727272727,0.1595744680851064,0.30363036303630364
2017/18,433154,4.5,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2017/18,MID,1.0,0.2222222222222222,0.05319148936170215,0.0033003300330033004
2018/19,433154,4.5,4.4,75,1590,3,4,5,25,0,0,0,2,0,0,6,305,405.2,442.8,279.0,112.5,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2018/19,MID,0.04716981132075472,17.045454545454543,0.042553191489361764,0.24752475247524752
2019/20,433154,6.0,6.0,123,3339,2,7,16,48,0,0,0,5,0,0,6,529,644.2,931.4,430.0,200.6,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2019/20,MID,0.036837376460017966,20.5,0.21276595744680854,0.40594059405940597
2020/21,433154,6.0,5.7,113,3068,2,5,11,50,0,0,0,1,0,0,8,493,591.8,790.3,277.0,166.3,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2020/21,MID,0.036831812255541066,19.82456140350877,0.18085106382978727,0.37293729372937295
2021/22,433154,6.0,5.5,84,3104,0,1,9,49,0,0,0,1,0,0,1,440,565.2,754.3,505.0,182.9,0,0.0,0.0,0.0,0.0,230,Dwight,McNeil,433154_2021/22,MID,0.027061855670103094,15.272727272727273,0.1595744680851064,0.27722772277227725
2022/23,433154,5.5,5.2,126,2490,7,5,5,46,0,0,0,5,0,0,14,505,718.8,771.4,464.0,195.8,28,3.51,5.45,8.96,51.3,230,Dwight,McNeil,433154_2022/23,MID,0.05060240963855422,24.23076923076923,0.12765957446808512,0.4158415841584158
2023/24,433154,5.5,5.4,124,2891,3,8,12,39,0,0,0,2,0,0,8,515,615.4,1110.8,400.0,212.7,33,3.26,7.9,11.16,45.06,230,Dwight,McNeil,433154_2023/24,MID,0.04289173296437219,22.962962962962962,0.148936170212766,0.40924092409240925
2022/23,201658,5.0,4.7,94,1740,5,4,5,37,0,0,0,1,0,0,12,315,459.8,348.4,436.0,124.2,19,3.13,1.37,4.5,31.77,83,Marcus,Tavernier,201658_2022/23,MID,0.054022988505747126,20.0,0.07446808510638298,0.3102310231023102
2023/24,201658,5.5,5.0,89,2118,3,4,8,38,0,0,0,3,0,0,5,324,468.4,649.4,460.0,157.8,25,3.88,4.24,8.12,32.42,83,Marcus,Tavernier,201658_2023/24,MID,0.042020774315391876,17.8,0.10638297872340424,0.29372937293729373
2023/24,628204,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,97,Yunus Emre,Konak,628204_2023/24,MID,,0.0,0.05319148936170215,0.0
2023/24,244850,5.0,5.0,35,636,3,1,2,13,0,0,0,3,0,0,0,114,177.8,118.4,150.0,44.5,8,1.35,0.33,1.68,14.55,54,Morgan,Rogers,244850_2023/24,MID,0.055031446540880505,7.0,0.10638297872340424,0.11551155115511551
2017/18,151086,5.0,4.8,58,1715,1,1,4,31,0,0,0,2,0,0,5,337,363.6,170.6,145.0,67.8,0,0.0,0.0,0.0,0.0,557,Mario,Lemina,151086_2017/18,MID,0.03381924198250729,12.083333333333334,0.08510638297872336,0.19141914191419143
2018/19,151086,5.0,4.7,50,1612,1,2,4,37,0,0,0,5,0,0,2,270,313.0,214.7,188.0,71.6,0,0.0,0.0,0.0,0.0,557,Mario,Lemina,151086_2018/19,MID,0.031017369727047148,10.638297872340425,0.07446808510638298,0.16501650165016502
2019/20,151086,5.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,557,Mario,Lemina,151086_2019/20,MID,,0.0,0.06382978723404253,0.0
2020/21,151086,4.5,4.5,55,1696,1,1,3,27,0,0,0,5,0,0,3,267,294.0,169.5,134.0,59.9,0,0.0,0.0,0.0,0.0,557,Mario,Lemina,151086_2020/21,MID,0.03242924528301887,12.222222222222221,0.05319148936170215,0.18151815181518152
2022/23,151086,4.5,4.5,35,1297,0,1,5,28,0,0,0,2,1,0,0,196,216.4,66.3,36.0,31.8,17,0.25,0.46,0.71,27.88,557,Mario,Lemina,151086_2022/23,MID,0.026985350809560524,7.777777777777778,0.05319148936170215,0.11551155115511551
2023/24,151086,5.0,4.9,95,2969,4,1,4,55,0,0,0,10,1,0,13,490,621.6,333.6,470.0,142.7,34,4.6,1.26,5.86,60.17,557,Mario,Lemina,151086_2023/24,MID,0.03199730549006399,19.387755102040813,0.09574468085106386,0.31353135313531355
2021/22,209243,9.5,8.9,91,1894,3,4,6,28,0,0,0,0,0,0,9,362,363.2,596.7,549.0,150.9,0,0.0,0.0,0.0,0.0,386,Jadon,Sancho,209243_2021/22,MID,0.04804646251319958,10.224719101123595,0.521276595744681,0.30033003300330036
2022/23,209243,7.5,7.1,105,1683,6,3,13,18,0,0,0,0,0,0,8,375,433.8,571.6,426.0,143.2,21,4.02,4.13,8.15,24.95,386,Jadon,Sancho,209243_2022/23,MID,0.062388591800356503,14.788732394366198,0.3297872340425531,0.34653465346534656
2023/24,209243,7.0,6.7,3,76,0,0,0,1,0,0,0,0,0,0,0,11,9.8,14.8,12.0,3.6,0,0.0,0.07,0.07,1.86,386,Jadon,Sancho,209243_2023/24,MID,0.039473684210526314,0.44776119402985076,0.28723404255319146,0.009900990099009901
2017/18,201666,4.5,4.5,3,8,0,0,0,0,0,0,0,0,0,0,0,8,0.2,1.0,6.0,0.6,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2017/18,MID,0.375,0.6666666666666666,0.05319148936170215,0.009900990099009901
2018/19,201666,5.5,5.5,43,1001,1,3,1,16,0,0,0,0,0,0,1,139,172.8,242.0,534.0,94.8,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2018/19,MID,0.04295704295704296,7.818181818181818,0.1595744680851064,0.1419141914191419
2019/20,201666,6.0,5.8,133,2075,6,10,9,24,0,0,0,0,0,0,9,394,525.0,517.4,893.0,193.7,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2019/20,MID,0.06409638554216868,22.931034482758623,0.19148936170212766,0.4389438943894389
2020/21,201666,7.0,6.6,126,1944,9,5,7,25,0,0,0,0,0,0,13,348,556.4,359.0,810.0,172.7,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2020/21,MID,0.06481481481481481,19.090909090909093,0.2765957446808511,0.4158415841584158
2021/22,201666,7.0,6.5,137,2095,6,12,8,30,0,0,0,2,0,0,10,377,546.2,425.3,1000.0,196.8,0,0.0,0.0,0.0,0.0,392,Harvey,Barnes,201666_2021/22,MID,0.06539379474940334,21.076923076923077,0.2659574468085107,0.4521452145214522
2022/23,201666,7.0,6.6,138,2709,13,2,6,51,0,0,0,3,0,0,0,379,612.8,322.9,942.0,187.7,32,9.07,2.33,11.4,50.76,392,Harvey,Barnes,201666_2022/23,MID,0.05094130675526024,20.90909090909091,0.2765957446808511,0.45544554455445546
2023/24,201666,6.5,6.2,64,788,5,3,2,10,0,0,0,2,0,0,3,205,279.2,181.5,334.0,79.5,7,3.78,1.9,5.68,10.48,392,Harvey,Barnes,201666_2023/24,MID,0.08121827411167512,10.32258064516129,0.23404255319148942,0.21122112211221122
2012/13,61366,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2012/13,MID,,0.0,0.21276595744680854,0.0
2013/14,61366,7.0,6.3,7,132,0,1,1,0,0,0,0,1,0,0,0,9,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2013/14,MID,0.05303030303030303,1.1111111111111112,0.2446808510638298,0.023102310231023104
2015/16,61366,10.0,10.3,131,2002,7,10,8,26,0,0,0,2,0,0,13,551,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2015/16,MID,0.06543456543456544,12.718446601941746,0.670212765957447,0.43234323432343236
2016/17,61366,10.5,10.5,199,2877,6,21,11,34,0,0,1,4,0,0,33,825,872.4,1702.0,790.0,336.6,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2016/17,MID,0.06916927354883559,18.952380952380953,0.6914893617021278,0.6567656765676567
2017/18,61366,10.0,10.3,209,3073,8,18,19,22,0,0,0,2,0,0,25,872,1146.6,1744.2,797.0,368.9,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2017/18,MID,0.0680117149365441,20.291262135922327,0.670212765957447,0.6897689768976898
2018/19,61366,10.0,9.6,59,968,2,3,6,3,0,0,0,2,0,0,8,268,301.4,562.3,317.0,117.9,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2018/19,MID,0.060950413223140494,6.145833333333334,0.5957446808510638,0.19471947194719472
2020/21,61366,11.5,11.8,141,1995,6,12,12,17,0,0,1,1,0,0,19,566,760.8,1170.1,914.0,284.7,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2020/21,MID,0.07067669172932331,11.94915254237288,0.8297872340425534,0.46534653465346537
2021/22,61366,12.0,12.1,196,2196,15,8,13,22,0,0,0,2,0,0,33,732,1005.8,1222.0,880.0,311.0,0,0.0,0.0,0.0,0.0,345,Kevin,De Bruyne,61366_2021/22,MID,0.08925318761384335,16.198347107438018,0.8617021276595744,0.6468646864686469
2022/23,61366,12.0,12.1,183,2413,7,18,10,23,0,0,0,1,0,0,26,742,897.8,1476.7,598.0,297.6,28,5.34,13.69,19.03,19.88,345,Kevin,De Bruyne,61366_2022/23,MID,0.07583920430998757,15.12396694214876,0.8617021276595744,0.6039603960396039
2023/24,61366,10.5,10.6,98,1219,4,10,7,8,0,0,0,2,0,0,11,415,527.6,901.1,406.0,183.6,15,2.4,6.9,9.3,10.92,345,Kevin,De Bruyne,61366_2023/24,MID,0.08039376538146022,9.245283018867925,0.7021276595744681,0.32343234323432346
2020/21,215379,4.5,4.5,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,0,0.0,0.0,0.0,0.0,423,Elliot,Anderson,215379_2020/21,MID,0.3333333333333333,0.2222222222222222,0.05319148936170215,0.0033003300330033004
2021/22,215379,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,423,Elliot,Anderson,215379_2021/22,MID,,0.0,0.05319148936170215,0.0
2022/23,215379,4.5,4.3,30,395,0,1,1,7,0,0,0,0,0,0,2,93,98.8,129.9,186.0,41.5,3,1.14,1.45,2.59,6.03,423,Elliot,Anderson,215379_2022/23,MID,0.0759493670886076,6.976744186046512,0.03191489361702127,0.09900990099009901
2023/24,215379,4.5,4.2,42,1018,0,2,5,14,0,0,0,3,0,0,3,144,187.4,223.7,201.0,61.1,10,1.63,1.25,2.88,12.49,423,Elliot,Anderson,215379_2023/24,MID,0.0412573673870334,10.0,0.021276595744680882,0.13861386138613863
2022/23,466117,4.5,4.5,7,87,0,0,0,2,0,0,0,1,0,0,0,20,7.4,13.2,14.0,3.0,0,0.15,0.02,0.17,1.83,190,Naouirou,Ahamada,466117_2022/23,MID,0.08045977011494253,1.5555555555555556,0.05319148936170215,0.023102310231023104
2023/24,466117,4.5,4.3,16,332,0,0,0,14,0,0,0,2,1,0,0,52,41.2,25.2,61.0,12.9,0,0.4,0.12,0.52,8.93,190,Naouirou,Ahamada,466117_2023/24,MID,0.04819277108433735,3.7209302325581395,0.03191489361702127,0.052805280528052806
2022/23,428399,7.5,7.1,44,936,4,0,2,16,0,0,0,1,1,0,7,126,203.6,136.1,303.0,63.1,11,4.62,0.99,5.6,14.18,621,João,Félix Sequeira,428399_2022/23,MID,0.04700854700854701,6.19718309859155,0.3297872340425531,0.14521452145214522
2020/21,486672,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,157,Moisés,Caicedo Corozo,486672_2020/21,MID,,0.0,0.10638297872340424,0.0
2021/22,486672,4.5,4.5,27,660,1,1,4,6,0,0,0,2,0,0,1,124,145.4,64.6,131.0,34.1,0,0.0,0.0,0.0,0.0,157,Moisés,Caicedo Corozo,486672_2021/22,MID,0.04090909090909091,6.0,0.05319148936170215,0.0891089108910891
2022/23,486672,5.0,5.0,79,3138,1,1,10,47,0,0,0,10,0,0,0,503,589.8,680.4,210.0,148.2,34,1.67,2.51,4.18,45.9,157,Moisés,Caicedo Corozo,486672_2022/23,MID,0.02517527087316762,15.8,0.10638297872340424,0.2607260726072607
2023/24,486672,5.0,4.5,84,2865,1,3,7,50,0,0,0,11,0,0,6,466,613.6,403.2,68.0,108.2,33,0.42,2.01,2.43,46.79,157,Moisés,Caicedo Corozo,486672_2023/24,MID,0.02931937172774869,18.666666666666668,0.05319148936170215,0.27722772277227725
2016/17,59859,5.5,4.9,41,704,3,1,3,8,0,0,0,0,0,0,2,196,186.8,209.6,199.0,59.6,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2016/17,MID,0.05823863636363636,8.36734693877551,0.09574468085106386,0.1353135313531353
2017/18,59859,5.5,5.4,82,1504,4,2,6,15,0,0,0,3,0,0,9,376,381.4,406.4,408.0,119.3,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2017/18,MID,0.05452127659574468,15.185185185185183,0.148936170212766,0.2706270627062706
2018/19,59859,5.5,5.4,113,2129,6,3,13,15,0,0,0,3,0,0,10,528,548.8,819.7,447.0,181.6,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2018/19,MID,0.05307656176608737,20.925925925925924,0.148936170212766,0.37293729372937295
2019/20,59859,5.5,5.1,65,2012,2,1,7,28,0,0,1,7,0,0,4,382,408.4,592.3,374.0,137.5,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2019/20,MID,0.03230616302186879,12.745098039215687,0.11702127659574463,0.21452145214521454
2020/21,59859,5.5,5.5,157,2025,13,4,12,16,0,0,1,1,0,0,22,620,754.6,688.4,712.0,215.7,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2020/21,MID,0.07753086419753086,28.545454545454547,0.1595744680851064,0.5181518151815182
2021/22,59859,7.5,7.1,124,1851,8,5,14,10,0,0,0,1,0,0,10,488,549.2,613.8,798.0,196.3,0,0.0,0.0,0.0,0.0,625,Ilkay,Gündogan,59859_2021/22,MID,0.06699081577525662,17.464788732394368,0.3297872340425531,0.40924092409240925
2022/23,59859,7.5,7.4,132,2351,8,6,10,20,0,0,1,0,0,0,9,518,596.2,636.9,597.0,182.7,27,7.83,4.37,12.2,20.31,625,Ilkay,Gündogan,59859_2022/23,MID,0.05614632071458953,17.83783783783784,0.3617021276595745,0.43564356435643564
2018/19,222531,4.5,4.3,37,645,0,1,4,12,0,0,0,1,0,0,0,113,73.2,181.1,72.0,32.5,0,0.0,0.0,0.0,0.0,433,Morgan,Gibbs-White,222531_2018/19,MID,0.05736434108527132,8.604651162790699,0.03191489361702127,0.12211221122112212
2019/20,222531,5.0,4.7,11,125,0,1,0,2,0,0,0,0,0,0,0,39,6.6,44.1,12.0,6.3,0,0.0,0.0,0.0,0.0,433,Morgan,Gibbs-White,222531_2019/20,MID,0.088,2.3404255319148937,0.07446808510638298,0.036303630363036306
2020/21,222531,5.0,4.9,22,407,1,0,0,6,0,0,0,1,0,0,3,87,85.0,112.8,114.0,31.3,0,0.0,0.0,0.0,0.0,433,Morgan,Gibbs-White,222531_2020/21,MID,0.05405405405405406,4.489795918367347,0.09574468085106386,0.07260726072607261
2021/22,222531,4.5,4.5,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.7,24.0,2.1,0,0.0,0.0,0.0,0.0,433,Morgan,Gibbs-White,222531_2021/22,MID,0.14285714285714285,0.2222222222222222,0.05319148936170215,0.0033003300330033004
2022/23,222531,5.5,5.5,145,3151,5,12,8,61,0,0,0,6,0,0,11,479,611.4,980.2,628.0,221.8,36,6.77,6.06,12.83,57.88,433,Morgan,Gibbs-White,222531_2022/23,MID,0.04601713741669311,26.363636363636363,0.1595744680851064,0.47854785478547857
2023/24,222531,6.0,5.7,142,3156,5,12,5,59,0,0,0,9,0,0,13,563,703.2,1155.2,495.0,235.6,35,6.65,6.79,13.44,49.08,433,Morgan,Gibbs-White,222531_2023/24,MID,0.044993662864385296,24.912280701754383,0.18085106382978727,0.46864686468646866
2019/20,184341,6.0,6.0,137,2865,7,6,9,44,0,0,0,3,0,0,11,510,641.2,814.0,974.0,242.8,0,0.0,0.0,0.0,0.0,382,Mason,Mount,184341_2019/20,MID,0.047818499127399654,22.833333333333332,0.21276595744680854,0.4521452145214522
2020/21,184341,7.0,7.3,147,2887,6,7,14,32,0,0,0,2,0,0,16,599,770.4,1336.9,954.0,306.3,0,0.0,0.0,0.0,0.0,382,Mason,Mount,184341_2020/21,MID,0.05091790786283339,20.136986301369863,0.351063829787234,0.48514851485148514
2021/22,184341,7.5,7.7,169,2358,11,11,11,25,0,0,0,4,0,0,16,597,823.8,944.9,995.0,276.3,0,0.0,0.0,0.0,0.0,382,Mason,Mount,184341_2021/22,MID,0.07167090754877015,21.948051948051948,0.39361702127659576,0.5577557755775577
2022/23,184341,8.0,7.2,82,1644,3,4,8,21,0,0,0,4,0,0,8,277,331.4,463.1,376.0,117.2,20,1.97,2.81,4.78,23.53,382,Mason,Mount,184341_2022/23,MID,0.049878345498783457,11.38888888888889,0.3404255319148936,0.2706270627062706
2023/24,184341,7.0,6.8,23,509,1,0,1,13,0,0,0,2,0,0,0,93,105.8,107.6,64.0,27.9,5,0.37,0.37,0.74,9.95,382,Mason,Mount,184341_2023/24,MID,0.04518664047151277,3.3823529411764706,0.29787234042553185,0.07590759075907591
